gene_callers_id	source	accession	function	e_value
416	NCBI_PGAP	WP_049588772.1	penicillin-binding protein 1A	0
417	NCBI_PGAP	WP_049588787.1	NAD-dependent malic enzyme (maeA)	0
418	NCBI_PGAP	WP_049588771.1	DUF4382 domain-containing protein	0
419	NCBI_PGAP	WP_039225087.1	glutathione-dependent disulfide-bond oxidoreductase (yghU)	0
420	NCBI_PGAP	WP_156080633.1	IS4 family transposase	0
421	NCBI_PGAP	WP_049589213.1	IS4 family transposase	0
422	NCBI_PGAP	WP_049588336.1	catalase	0
423	NCBI_PGAP	WP_014978132.1	DUF1328 domain-containing protein	0
424	NCBI_PGAP	WP_049588335.1	DUF4235 domain-containing protein	0
426	NCBI_PGAP	WP_049588333.1	alpha/beta fold hydrolase	0
427	NCBI_PGAP	WP_049588331.1	amino-acid N-acetyltransferase	0
428	NCBI_PGAP	WP_014948049.1	argininosuccinate lyase (argH)	0
429	NCBI_PGAP	WP_049588329.1	argininosuccinate synthase	0
430	NCBI_PGAP	WP_014948051.1	ornithine carbamoyltransferase	0
431	NCBI_PGAP	WP_049588328.1	acetylglutamate kinase (argB)	0
432	NCBI_PGAP	WP_049588327.1	N-acetyl-gamma-glutamyl-phosphate reductase (argC)	0
433	NCBI_PGAP	WP_014948054.1	methylglyoxal synthase	0
435	NCBI_PGAP	WP_014948056.1	flagellar basal body L-ring protein FlgH	0
436	NCBI_PGAP	WP_049588324.1	flagellar assembly protein T N-terminal domain-containing protein	0
437	NCBI_PGAP	WP_039225068.1	Spy/CpxP family protein refolding chaperone	0
438	NCBI_PGAP	WP_049588337.1	response regulator transcription factor	0
439	NCBI_PGAP	WP_014975497.1	HAMP domain-containing protein	0
440	NCBI_PGAP	WP_039231048.1	alpha/beta fold hydrolase	0
441	NCBI_PGAP	WP_014948062.1	tRNA (uridine(34)/cytosine(34)/5- carboxymethylaminomethyluridine(34)-2'-O)- methyltransferase TrmL (trmL)	0
442	NCBI_PGAP	WP_049588322.1	efflux RND transporter periplasmic adaptor subunit	0
443	NCBI_PGAP	WP_049588321.1	MacB family efflux pump subunit (macB)	0
444	NCBI_PGAP	WP_049588319.1	TolC family protein	0
446	NCBI_PGAP	WP_049588317.1	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase (gpsA)	0
447	NCBI_PGAP	WP_014948068.1	protein-export chaperone SecB (secB)	0
448	NCBI_PGAP	WP_014948069.1	glutaredoxin 3 (grxC)	0
449	NCBI_PGAP	WP_014948070.1	rhodanese-like domain-containing protein	0
450	NCBI_PGAP	WP_014948071.1	peptidoglycan DD-metalloendopeptidase family protein	0
451	NCBI_PGAP	WP_049588315.1	divergent polysaccharide deacetylase family protein	0
452	NCBI_PGAP	WP_014948073.1	MerC domain-containing protein	0
453	NCBI_PGAP	WP_049588313.1	glycerophosphodiester phosphodiesterase	0
454	NCBI_PGAP	WP_014948075.1	DMT family transporter	0
455	NCBI_PGAP	WP_014948076.1	phosphatidylserine decarboxylase (psd)	0
456	NCBI_PGAP	WP_039219288.1	small ribosomal subunit biogenesis GTPase RsgA (rsgA)	0
457	NCBI_PGAP	WP_039219290.1	oligoribonuclease	0
458	NCBI_PGAP	WP_049588312.1	TonB-dependent receptor	0
459	NCBI_PGAP	WP_049588311.1	sulfotransferase family protein	0
460	NCBI_PGAP	WP_014975511.1	DUF4442 domain-containing protein	0
461	NCBI_PGAP	WP_014948082.1	DUF413 domain-containing protein	0
462	NCBI_PGAP	WP_049588309.1	acetolactate synthase 3 large subunit	0
463	NCBI_PGAP	WP_014975513.1	acetolactate synthase small subunit (ilvN)	0
465	NCBI_PGAP	WP_014948086.1	Sec-independent protein translocase subunit TatA (tatA)	0
466	NCBI_PGAP	WP_014948087.1	Sec-independent protein translocase subunit TatB (tatB)	0
467	NCBI_PGAP	WP_014948088.1	twin-arginine translocase subunit TatC (tatC)	0
469	NCBI_PGAP	WP_039225048.1	TatD family hydrolase	0
470	NCBI_PGAP	WP_049588304.1	diguanylate cyclase	0
471	NCBI_PGAP	WP_039225046.1	porphobilinogen synthase (hemB)	0
472	NCBI_PGAP	WP_014975370.1	IS4 family transposase	0
474	NCBI_PGAP	WP_014975523.1	ATP-dependent RNA helicase RhlB (rhlB)	0
475	NCBI_PGAP	WP_012517074.1	thioredoxin TrxA (trxA)	0
476	NCBI_PGAP	WP_014948094.1	transcription termination factor Rho (rho)	0
477	NCBI_PGAP	WP_049588340.1	amidohydrolase	0
478	NCBI_PGAP	WP_049588341.1	response regulator	0
479	NCBI_PGAP	WP_049588342.1	Na+/H+ antiporter NhaA (nhaA)	0
480	NCBI_PGAP	WP_014948098.1	5-(carboxyamino)imidazole ribonucleotide mutase (purE)	0
481	NCBI_PGAP	WP_049588345.1	5-(carboxyamino)imidazole ribonucleotide synthase	0
482	NCBI_PGAP	WP_014948100.1	copper chaperone PCu(A)C	0
483	NCBI_PGAP	WP_014948101.1	DNA starvation/stationary phase protection protein	0
484	NCBI_PGAP	WP_049588348.1	PQQ-dependent sugar dehydrogenase	0
485	NCBI_PGAP	WP_049588350.1	S9 family peptidase	0
486	NCBI_PGAP	WP_049588351.1	DUF962 domain-containing protein	0
487	NCBI_PGAP	WP_014948105.1	thioredoxin (trxA)	0
489	NCBI_PGAP	WP_049588353.1	aminotransferase class V-fold PLP-dependent enzyme	0
490	NCBI_PGAP	WP_014948108.1	DUF2065 domain-containing protein	0
491	NCBI_PGAP	WP_014948109.1	adenylosuccinate synthase	0
492	NCBI_PGAP	WP_049588355.1	aldehyde dehydrogenase family protein	0
493	NCBI_PGAP	WP_049588357.1	VOC family protein	0
494	NCBI_PGAP	WP_080986444.1	PepSY domain-containing protein	0
495	NCBI_PGAP	WP_049588389.1	NYN domain-containing protein	0
496	NCBI_PGAP	WP_049588360.1	gamma-glutamyltransferase (ggt)	0
497	NCBI_PGAP	WP_049588361.1	sodium:proton antiporter	0
498	NCBI_PGAP	WP_049588363.1	beta-hexosaminidase	0
499	NCBI_PGAP	WP_049588365.1	mechanosensitive ion channel	0
500	NCBI_PGAP	WP_049588367.1	DUF1343 domain-containing protein	0
501	NCBI_PGAP	WP_080986441.1	N-acetylmuramic acid 6-phosphate etherase (murQ)	0
502	NCBI_PGAP	WP_049588368.1	alanine racemase (alr)	0
503	NCBI_PGAP	WP_049588369.1	YitT family protein	0
505	NCBI_PGAP	WP_039225021.1	VOC family protein	0
506	NCBI_PGAP	WP_049588371.1	Rho-binding antiterminator	0
508	NCBI_PGAP	WP_049588373.1	transporter substrate-binding domain-containing protein	0
509	NCBI_PGAP	WP_049588374.1	divalent metal cation transporter	0
511	NCBI_PGAP	WP_049588376.1	serine hydroxymethyltransferase	0
512	NCBI_PGAP	WP_014975550.1	LysR family transcriptional regulator	0
513	NCBI_PGAP	WP_014948132.1	alkylphosphonate utilization protein	0
514	NCBI_PGAP	WP_049588377.1	GNAT family N-acetyltransferase	0
515	NCBI_PGAP	WP_080986442.1	GNAT family N-acetyltransferase	0
516	NCBI_PGAP	WP_049588378.1	YnfA family protein	0
517	NCBI_PGAP	WP_049588380.1	energy transducer TonB	0
518	NCBI_PGAP	WP_049588382.1	PspC domain-containing protein	0
519	NCBI_PGAP	WP_080986443.1	TlpA family protein disulfide reductase	0
520	NCBI_PGAP	WP_049588385.1	DUF1963 domain-containing protein	0
522	NCBI_PGAP	WP_049589210.1	IS110 family transposase	0
524	NCBI_PGAP	WP_156080636.1	group II intron reverse transcriptase/maturase (ltrA)	0
527	NCBI_PGAP	WP_156080637.1	group II intron reverse transcriptase/maturase (ltrA)	0
528	NCBI_PGAP	WP_049588518.1	integron integrase	0
529	NCBI_PGAP	WP_024015658.1	acetyl-CoA C-acyltransferase FadA (fadA)	0
530	NCBI_PGAP	WP_049588521.1	fatty acid oxidation complex subunit alpha FadB (fadB)	0
531	NCBI_PGAP	WP_049588522.1	transglycosylase SLT domain-containing protein	0
532	NCBI_PGAP	WP_049588523.1	Xaa-Pro dipeptidase (pepQ)	0
533	NCBI_PGAP	WP_049588525.1	divalent cation transporter	0
534	NCBI_PGAP	WP_014948150.1	octaprenyl diphosphate synthase (ispB)	0
536	NCBI_PGAP	WP_012517169.1	50S ribosomal protein L21 (rplU)	0
537	NCBI_PGAP	WP_012517170.1	50S ribosomal protein L27 (rpmA)	0
538	NCBI_PGAP	WP_014975563.1	Obg family GTPase CgtA (cgtA)	0
541	NCBI_PGAP	WP_049588530.1	DEAD/DEAH box helicase family protein	0
542	NCBI_PGAP	WP_049588532.1	DUF429 domain-containing protein	0
543	NCBI_PGAP	WP_049588534.1	WYL domain-containing protein	0
546	NCBI_PGAP	WP_049588538.1	type I restriction-modification system subunit M	0
547	NCBI_PGAP	WP_049588539.1	restriction endonuclease subunit S	0
548	NCBI_PGAP	WP_049588540.1	AAA family ATPase	0
549	NCBI_PGAP	WP_049588541.1	type I restriction endonuclease subunit R	0
552	NCBI_PGAP	WP_049588545.1	DUF2384 domain-containing protein	0
553	NCBI_PGAP	WP_049588546.1	site-specific integrase	0
557	NCBI_PGAP	WP_049588550.1	esterase-like activity of phytase family protein	0
560	NCBI_PGAP	WP_014975583.1	HupE/UreJ family protein	0
561	NCBI_PGAP	WP_014975582.1	CusA/CzcA family heavy metal efflux RND transporter	0
562	NCBI_PGAP	WP_014975581.1	efflux RND transporter periplasmic adaptor subunit	0
563	NCBI_PGAP	WP_049588551.1	TolC family protein	0
564	NCBI_PGAP	WP_014975579.1	M56 family metallopeptidase	0
565	NCBI_PGAP	WP_014975578.1	BlaI/MecI/CopY family transcriptional regulator	0
566	NCBI_PGAP	WP_014975577.1	DUF3147 family protein	0
568	NCBI_PGAP	WP_020745884.1	type II toxin-antitoxin system death-on-curing family toxin	0
574	NCBI_PGAP	WP_049587349.1	S24/S26 family peptidase	0
575	NCBI_PGAP	WP_014948153.1	superoxide dismutase, Ni (sodN)	0
578	NCBI_PGAP	WP_039231980.1	type 3 dihydrofolate reductase (folA)	0
579	NCBI_PGAP	WP_014948157.1	RNA polymerase sigma factor RpoS (rpoS)	0
580	NCBI_PGAP	WP_014975595.1	peptidoglycan DD-metalloendopeptidase family protein	0
581	NCBI_PGAP	WP_014948159.1	DedA family protein	0
582	NCBI_PGAP	WP_014948160.1	protein-L-isoaspartate(D-aspartate) O-methyltransferase	0
583	NCBI_PGAP	WP_014975597.1	tRNA pseudouridine(13) synthase TruD (truD)	0
584	NCBI_PGAP	WP_049587347.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (ispF)	0
585	NCBI_PGAP	WP_049587346.1	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (ispD)	0
586	NCBI_PGAP	WP_014948164.1	cell division protein FtsB (ftsB)	0
587	NCBI_PGAP	WP_039224435.1	TIGR03545 family protein	0
588	NCBI_PGAP	WP_014948166.1	methyl-accepting chemotaxis protein	0
589	NCBI_PGAP	WP_049587344.1	Lrp/AsnC family transcriptional regulator	0
590	NCBI_PGAP	WP_049587342.1	zinc-dependent alcohol dehydrogenase family protein	0
591	NCBI_PGAP	WP_049587341.1	bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA (putA)	0
592	NCBI_PGAP	WP_049587340.1	efflux transporter outer membrane subunit	0
593	NCBI_PGAP	WP_049587339.1	efflux RND transporter periplasmic adaptor subunit	0
594	NCBI_PGAP	WP_053103817.1	efflux RND transporter permease subunit	0
595	NCBI_PGAP	WP_049587337.1	response regulator transcription factor	0
596	NCBI_PGAP	WP_049587336.1	sensor histidine kinase	0
597	NCBI_PGAP	WP_014948175.1	TIGR04211 family SH3 domain-containing protein	0
598	NCBI_PGAP	WP_049587335.1	CYTH domain-containing protein	0
599	NCBI_PGAP	WP_049587333.1	DNA mismatch repair protein	0
600	NCBI_PGAP	WP_039224444.1	DNA mismatch repair endonuclease MutH (mutH)	0
601	NCBI_PGAP	WP_049587332.1	RNA pyrophosphohydrolase (rppH)	0
602	NCBI_PGAP	WP_039224899.1	phosphoenolpyruvate--protein phosphotransferase (ptsP)	0
603	NCBI_PGAP	WP_014948181.1	sulfite exporter TauE/SafE family protein	0
604	NCBI_PGAP	WP_049587330.1	prolipoprotein diacylglyceryl transferase	0
605	NCBI_PGAP	WP_014948183.1	thymidylate synthase	0
606	NCBI_PGAP	WP_039224447.1	response regulator	0
607	NCBI_PGAP	WP_080986413.1	sensor domain-containing diguanylate cyclase	0
608	NCBI_PGAP	WP_049587362.1	response regulator	0
609	NCBI_PGAP	WP_039224449.1	MFS transporter	0
611	NCBI_PGAP	WP_039224451.1	DUF3530 family protein	0
612	NCBI_PGAP	WP_049587328.1	bifunctional tRNA pseudouridine(32) synthase/23SrRNA pseudouridine(746) synthase RluA (rluA)	0
613	NCBI_PGAP	WP_049587326.1	RNA polymerase-associated protein RapA (rapA)	0
615	NCBI_PGAP	WP_014978266.1	PhoH family protein	0
616	NCBI_PGAP	WP_049587322.1	PLP-dependent aminotransferase family protein	0
617	NCBI_PGAP	WP_049587321.1	cytochrome c oxidase accessory protein CcoG (ccoG)	0
619	NCBI_PGAP	WP_049587320.1	uroporphyrinogen-III C-methyltransferase (cobA)	0
620	NCBI_PGAP	WP_049587319.1	DEAD/DEAH box helicase	0
621	NCBI_PGAP	WP_049587317.1	PEP-CTERM system TPR-repeat protein PrsT (prsT)	0
622	NCBI_PGAP	WP_049587316.1	ion transporter	0
623	NCBI_PGAP	WP_049587315.1	outer membrane channel protein TolC (tolC)	0
624	NCBI_PGAP	WP_049587314.1	ADP-ribose diphosphatase	0
625	NCBI_PGAP	WP_049587313.1	DUF1249 domain-containing protein	0
626	NCBI_PGAP	WP_049587312.1	metallophosphoesterase	0
627	NCBI_PGAP	WP_049587311.1	esterase	0
628	NCBI_PGAP	WP_014975634.1	DNA topoisomerase IV subunit B (parE)	0
630	NCBI_PGAP	WP_049587310.1	HAD family phosphatase	0
634	NCBI_PGAP	WP_049587305.1	EF-P beta-lysylation protein EpmB (epmB)	0
635	NCBI_PGAP	WP_014975647.1	elongation factor P (efp)	0
636	NCBI_PGAP	WP_049587356.1	elongation factor P--(R)-beta-lysine ligase (epmA)	0
637	NCBI_PGAP	WP_049589110.1	TonB-dependent receptor	0
639	NCBI_PGAP	WP_049589108.1	GNAT family N-acetyltransferase	0
640	NCBI_PGAP	WP_080986480.1	peptidylprolyl isomerase	0
641	NCBI_PGAP	WP_049589107.1	methyltransferase	0
642	NCBI_PGAP	WP_049589105.1	alpha-ketoglutarate-dependent dioxygenase AlkB	0
643	NCBI_PGAP	WP_014948226.1	BolA/IbaG family iron-sulfur metabolism protein	0
644	NCBI_PGAP	WP_014948227.1	phosphatase PAP2 family protein	0
645	NCBI_PGAP	WP_049589104.1	nucleotidyltransferase family protein	0
646	NCBI_PGAP	WP_049589111.1	nitrate- and nitrite sensing domain-containing protein	0
648	NCBI_PGAP	WP_049589221.1	IS110 family transposase	0
649	NCBI_PGAP	WP_014978293.1	SulP family inorganic anion transporter	0
650	NCBI_PGAP	WP_049586997.1	nitrite reductase large subunit (nirB)	0
651	NCBI_PGAP	WP_014975661.1	nitrite reductase small subunit NirD (nirD)	0
652	NCBI_PGAP	WP_049586998.1	nitrate reductase	0
653	NCBI_PGAP	WP_049586999.1	uroporphyrinogen-III C-methyltransferase (cobA)	0
654	NCBI_PGAP	WP_049587001.1	glycosyl transferase family protein	0
655	NCBI_PGAP	WP_049587002.1	diguanylate cyclase	0
656	NCBI_PGAP	WP_049587003.1	PAS domain S-box protein	0
657	NCBI_PGAP	WP_049587005.1	ABC transporter substrate-binding protein	0
658	NCBI_PGAP	WP_152910876.1	ABC transporter permease	0
659	NCBI_PGAP	WP_049587007.1	ABC transporter ATP-binding protein	0
660	NCBI_PGAP	WP_049587009.1	alginate export family protein	0
661	NCBI_PGAP	WP_049587011.1	HD domain-containing protein	0
662	NCBI_PGAP	WP_049587012.1	thiol:disulfide interchange protein DsbA/DsbL	0
663	NCBI_PGAP	WP_049587014.1	TonB-dependent receptor	0
664	NCBI_PGAP	WP_049587016.1	serine/threonine protein kinase	0
665	NCBI_PGAP	WP_049587017.1	cytochrome c oxidase accessory protein CcoG (ccoG)	0
667	NCBI_PGAP	WP_014997299.1	DUF3016 domain-containing protein	0
668	NCBI_PGAP	WP_049587019.1	acyl-CoA dehydrogenase family protein	0
669	NCBI_PGAP	WP_049587021.1	SDR family oxidoreductase	0
670	NCBI_PGAP	WP_049587022.1	amidohydrolase family protein	0
671	NCBI_PGAP	WP_014975676.1	mandelate racemase/muconate lactonizing enzyme family protein	0
672	NCBI_PGAP	WP_049587025.1	class II aldolase/adducin family protein	0
673	NCBI_PGAP	WP_049587026.1	NUDIX hydrolase	0
674	NCBI_PGAP	WP_049587027.1	efflux RND transporter periplasmic adaptor subunit	0
675	NCBI_PGAP	WP_049587028.1	efflux RND transporter permease subunit	0
676	NCBI_PGAP	WP_039224509.1	phosphate ABC transporter substrate-binding protein	0
678	NCBI_PGAP	WP_049587031.1	methyl-accepting chemotaxis protein	0
679	NCBI_PGAP	WP_014948265.1	RNA polymerase sigma factor RpoD (rpoD)	0
680	NCBI_PGAP	WP_049587032.1	DNA primase	0
681	NCBI_PGAP	WP_012517256.1	GatB/YqeY domain-containing protein	0
682	NCBI_PGAP	WP_012517258.1	30S ribosomal protein S21 (rpsU)	0
683	NCBI_PGAP	WP_039224515.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD (tsaD)	0
684	NCBI_PGAP	WP_049587035.1	alkaline phosphatase family protein	0
685	NCBI_PGAP	WP_014948270.1	glycerol-3-phosphate 1-O-acyltransferase PlsY (plsY)	0
686	NCBI_PGAP	WP_049587066.1	dihydroneopterin aldolase (folB)	0
687	NCBI_PGAP	WP_049587047.1	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase (folK)	0
688	NCBI_PGAP	WP_049587049.1	undecaprenyl-diphosphate phosphatase	0
689	NCBI_PGAP	WP_014948274.1	histidine triad nucleotide-binding protein	0
690	NCBI_PGAP	WP_049587050.1	Zn-dependent hydrolase	0
691	NCBI_PGAP	WP_049587051.1	HDOD domain-containing protein	0
692	NCBI_PGAP	WP_049587052.1	benzoate/H(+) symporter BenE family transporter (benE)	0
693	NCBI_PGAP	WP_049587056.1	helix-turn-helix transcriptional regulator	0
694	NCBI_PGAP	WP_014948279.1	recombination-associated protein RdgC (rdgC)	0
695	NCBI_PGAP	WP_049587059.1	HAMP domain-containing histidine kinase	0
696	NCBI_PGAP	WP_014948281.1	phosphate regulon transcriptional regulator PhoB (phoB)	0
697	NCBI_PGAP	WP_014948282.1	phosphate regulon sensor histidine kinase PhoR (phoR)	0
698	NCBI_PGAP	WP_080986402.1	phosphate ABC transporter substrate-binding protein (pstS)	0
700	NCBI_PGAP	WP_012517276.1	TonB-dependent receptor	0
701	NCBI_PGAP	WP_014948287.1	DUF3450 domain-containing protein	0
702	NCBI_PGAP	WP_014948288.1	MotA/TolQ/ExbB proton channel family protein	0
703	NCBI_PGAP	WP_012517279.1	MotA/TolQ/ExbB proton channel family protein	0
704	NCBI_PGAP	WP_014948289.1	biopolymer transporter ExbD	0
705	NCBI_PGAP	WP_014948290.1	energy transducer TonB	0
706	NCBI_PGAP	WP_049587061.1	tetratricopeptide repeat protein	0
707	NCBI_PGAP	WP_039224527.1	response regulator	0
708	NCBI_PGAP	WP_049587062.1	AMP-binding protein	0
710	NCBI_PGAP	WP_049587063.1	PQQ-dependent sugar dehydrogenase	0
711	NCBI_PGAP	WP_049587064.1	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	0
712	NCBI_PGAP	WP_156080633.1	IS4 family transposase	0
713	NCBI_PGAP	WP_049586119.1	response regulator	0
714	NCBI_PGAP	WP_049586120.1	tetratricopeptide repeat protein	0
716	NCBI_PGAP	WP_049586122.1	DNA ligase	0
717	NCBI_PGAP	WP_049586123.1	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase (acnB)	0
718	NCBI_PGAP	WP_014948302.1	DUF192 domain-containing protein	0
719	NCBI_PGAP	WP_049586124.1	lysine-sensitive aspartokinase 3 (lysC)	0
720	NCBI_PGAP	WP_049586126.1	heme-binding protein	0
721	NCBI_PGAP	WP_014948305.1	methyl-accepting chemotaxis protein	0
722	NCBI_PGAP	WP_049586127.1	symmetrical bis(5'-nucleosyl)-tetraphosphatase	0
723	NCBI_PGAP	WP_014948307.1	Co2+/Mg2+ efflux protein ApaG (apaG)	0
724	NCBI_PGAP	WP_014948308.1	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA (rsmA)	0
725	NCBI_PGAP	WP_049586129.1	4-hydroxythreonine-4-phosphate dehydrogenase PdxA (pdxA)	0
726	NCBI_PGAP	WP_014948310.1	peptidylprolyl isomerase SurA (surA)	0
727	NCBI_PGAP	WP_014975696.1	LPS assembly protein LptD (lptD)	0
728	NCBI_PGAP	WP_014948312.1	co-chaperone DjlA (djlA)	0
729	NCBI_PGAP	WP_014975697.1	site-specific tyrosine recombinase XerD (xerD)	0
730	NCBI_PGAP	WP_080589173.1	bifunctional protein-disulfide isomerase/oxidoreductase DsbC (dsbC)	0
731	NCBI_PGAP	WP_080986380.1	single-stranded-DNA-specific exonuclease RecJ (recJ)	0
733	NCBI_PGAP	WP_049586132.1	DNA repair protein RecO (recO)	0
734	NCBI_PGAP	WP_049586133.1	pyridoxine 5'-phosphate synthase (pdxJ)	0
735	NCBI_PGAP	WP_049586135.1	holo-ACP synthase	0
736	NCBI_PGAP	WP_049586137.1	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD (rlmD)	0
737	NCBI_PGAP	WP_049586138.1	GTP diphosphokinase (relA)	0
738	NCBI_PGAP	WP_049586139.1	nucleoside triphosphate pyrophosphohydrolase (mazG)	0
739	NCBI_PGAP	WP_049586141.1	YbaN family protein	0
740	NCBI_PGAP	WP_080986381.1	hydroxymethylglutaryl-CoA reductase	0
742	NCBI_PGAP	WP_014975710.1	tetratricopeptide repeat protein	0
743	NCBI_PGAP	WP_049586143.1	SDR family oxidoreductase	0
744	NCBI_PGAP	WP_014975712.1	iron-containing redox enzyme family protein	0
745	NCBI_PGAP	WP_049586144.1	AMP-binding protein	0
746	NCBI_PGAP	WP_049586221.1	thermostable hemolysin	0
747	NCBI_PGAP	WP_080986382.1	glycosyltransferase family 39 protein	0
748	NCBI_PGAP	WP_049586145.1	VTT domain-containing protein	0
749	NCBI_PGAP	WP_049586146.1	glycosyltransferase family 2 protein	0
752	NCBI_PGAP	WP_015066270.1	cupredoxin domain-containing protein	0
753	NCBI_PGAP	WP_049586153.1	two-component sensor histidine kinase	0
754	NCBI_PGAP	WP_049586154.1	response regulator	0
755	NCBI_PGAP	WP_049586155.1	ABC transporter substrate-binding protein	0
756	NCBI_PGAP	WP_014948329.1	50S ribosomal protein L13 (rplM)	0
757	NCBI_PGAP	WP_014948330.1	30S ribosomal protein S9 (rpsI)	0
758	NCBI_PGAP	WP_049586157.1	ubiquinol-cytochrome c reductase iron-sulfur subunit (petA)	0
759	NCBI_PGAP	WP_049586160.1	cytochrome bc complex cytochrome b subunit	0
760	NCBI_PGAP	WP_015066276.1	cytochrome c1	0
761	NCBI_PGAP	WP_012517332.1	stringent starvation protein A (sspA)	0
762	NCBI_PGAP	WP_014948334.1	ClpXP protease specificity-enhancing factor	0
763	NCBI_PGAP	WP_049586162.1	spondin domain-containing protein	0
764	NCBI_PGAP	WP_039224560.1	spondin domain-containing protein	0
765	NCBI_PGAP	WP_049586163.1	response regulator transcription factor	0
766	NCBI_PGAP	WP_014948338.1	magnesium transporter (mgtE)	0
767	NCBI_PGAP	WP_014948339.1	HPr family phosphocarrier protein	0
768	NCBI_PGAP	WP_014948340.1	RNase adapter RapZ (rapZ)	0
769	NCBI_PGAP	WP_014975727.1	PTS IIA-like nitrogen regulatory protein PtsN (ptsN)	0
770	NCBI_PGAP	WP_012517338.1	ribosome hibernation promoting factor	0
771	NCBI_PGAP	WP_049586165.1	RNA polymerase factor sigma-54	0
772	NCBI_PGAP	WP_014948343.1	LPS export ABC transporter ATP-binding protein (lptB)	0
773	NCBI_PGAP	WP_049586166.1	lipopolysaccharide transport periplasmic proteinLptA (lptA)	0
774	NCBI_PGAP	WP_014948345.1	LPS export ABC transporter periplasmic protein LptC (lptC)	0
775	NCBI_PGAP	WP_049586167.1	3-deoxy-manno-octulosonate-8-phosphatase KdsC (kdsC)	0
776	NCBI_PGAP	WP_049586168.1	KpsF/GutQ family sugar-phosphate isomerase	0
777	NCBI_PGAP	WP_014948348.1	calcium/sodium antiporter	0
778	NCBI_PGAP	WP_049586169.1	phospholipid ABC transporter ATP-binding proteinMlaF (mlaF)	0
779	NCBI_PGAP	WP_014948350.1	lipid asymmetry maintenance ABC transporter permease subunit MlaE (mlaE)	0
780	NCBI_PGAP	WP_014948351.1	outer membrane lipid asymmetry maintenance protein MlaD (mlaD)	0
781	NCBI_PGAP	WP_049586171.1	ABC transporter substrate-binding protein	0
